character,script_line,season,episode,begin,end,duration,episode_index,bad_words,is_male,is_character
Sara Monaschi,senti lele io ti ho chiamato perché mi serve il tuo aiuto,1,1,14406000000,14438800000,32800000,328,0,0.0,1
Sara Monaschi,devo organizzare una festa stasera mi devi dare una mano,1,1,14446400000,14476400000,30000000,329,0,0.0,1
Gabriele Marchilli,mi hai chiamato per una festa,1,1,14493600000,14522800000,29200000,330,0,1.0,1
Sara Monaschi,sì ma è una cosa importante,1,1,14493600000,14522800000,29200000,331,0,0.0,1
Sara Monaschi,un ospite particolare a cui tengo molto,1,1,14536800000,14568000000,31200000,332,0,0.0,1
Gabriele Marchilli,ci provo,1,1,14536800000,14568000000,31200000,333,0,1.0,1
Sara Monaschi,non mi basta un tentativo,1,1,14568800000,14586000000,17200000,334,0,0.0,1
Gabriele Marchilli,sara,1,1,14568800000,14586000000,17200000,335,0,1.0,1
Gabriele Marchilli,non mi chiami da tre mesi,1,1,14586800000,14610400000,23600000,336,0,1.0,1
Sara Monaschi,dai gabriele,1,1,14586800000,14610400000,23600000,337,0,0.0,1
Sara Monaschi,gabriele per favore,1,1,14611200000,14627200000,16000000,338,0,0.0,1
Gabriele Marchilli,va bene,1,1,14638000000,14653200000,15200000,339,0,1.0,1
Sara Monaschi,ti prego,1,1,14638000000,14653200000,15200000,340,0,0.0,1
Gabriele Marchilli,avrai le migliori puttane e la migliore cocaina di roma,1,1,14658800000,14681600000,22800000,341,1,1.0,1
Gabriele Marchilli,però è l ultima cosa che faccio per te,1,1,14682400000,14698000000,15600000,342,0,1.0,1
Livia Adami,guarda come s è ridotto sto posto fa schifo,1,1,14769600000,14801200000,31600000,343,0,0.0,1
Aureliano Adami,ma tu te lo devi immaginare diverso,1,1,14819600000,14857600000,38000000,344,0,1.0,1
Livia Adami,e quanto mi costa immaginarlo diverso,1,1,14819600000,14857600000,38000000,345,0,0.0,1
Aureliano Adami,una piotta o una piotta e mezzo,1,1,14858400000,14879600000,21200000,346,0,1.0,1
Aureliano Adami,tuo padre caccia i soldi per uno zingaro di merda ma niente per sistemare qui,1,1,14927200000,14971600000,44400000,347,1,1.0,1
Livia Adami,perché non gli proponi un altra cosa se non te lo vuole dare non te lo dà,1,1,14972400000,15008000000,35600000,348,0,0.0,1
Aureliano Adami,perché questo era di mamma,1,1,15008800000,15024400000,15600000,349,0,1.0,1
Aureliano Adami,io questo voglio non voglio un altra cosa,1,1,15052400000,15071200000,18800000,350,0,1.0,1
Livia Adami,ristorante discoteca e slot,1,1,15160400000,15183600000,23200000,351,0,0.0,1
Livia Adami,con meno di 300 000 euro non te la cavi aurelia,1,1,15184400000,15210000000,25600000,352,0,0.0,1
Aureliano Adami,i conti sono roba tua,1,1,15227200000,15245600000,18400000,353,0,1.0,1
Aureliano Adami,infatti questo posto devi gestirlo tu mica io,1,1,15275200000,15300000000,24800000,354,0,1.0,1
Livia Adami,facciamo una cosa tu chiedi scusa allo zingaro e io parlo con papà,1,1,15312400000,15350000000,37600000,355,0,0.0,1
Livia Adami,e vediamo che si può fare,1,1,15356000000,15370800000,14800000,356,0,0.0,1
Aureliano Adami,così avremo una cosa mia e tua senza quel rompicoglioni di mezzo,1,1,15396800000,15434000000,37200000,357,1,1.0,1
Aureliano Adami,il migliore stabilimento di ostia,1,1,15441200000,15462000000,20800000,358,0,1.0,1
Livia Adami,pareggia sta storia e io parlo con papà,1,1,15466400000,15492400000,26000000,359,0,0.0,1
Livia Adami,andiamo va che sento freddo,1,1,15511600000,15536800000,25200000,360,0,0.0,1
Aureliano Adami,facciamo che prima parli con papà,1,1,15590000000,15608000000,18000000,361,0,1.0,1
Aureliano Adami,se dice di sì pareggio la cosa con lo zingaro,1,1,15608800000,15636800000,28000000,362,0,1.0,1
Livia Adami,ti ho detto che c ho freddo andiamo,1,1,15663600000,15687200000,23600000,363,0,0.0,1
Livia Adami,facciamo una passerella che mi si rovinano le scarpe,1,1,15702400000,15741600000,39200000,364,0,0.0,1
Amedeo Cinaglia,ma che cazzo guardi mo vado lì e gli spacco la faccia,1,1,15969200000,16002800000,33600000,366,1,1.0,1
Gabriella,vai chi te lo vieta l hai già fatto quando ti ho lasciato no,1,1,16012800000,16041200000,28400000,367,0,0.0,1
Amedeo Cinaglia,repetita iuvant,1,1,16042000000,16058400000,16400000,368,0,1.0,1
Gabriella,a cosa,1,1,16042000000,16058400000,16400000,369,0,0.0,1
Amedeo Cinaglia,al mio umore,1,1,16059200000,16080400000,21200000,370,0,1.0,1
Gabriella,amedeo che vuoi,1,1,16059200000,16080400000,21200000,371,0,0.0,1
Amedeo Cinaglia,sapere se il sindaco ci ripenserà,1,1,16081200000,16102400000,21200000,372,0,1.0,1
Gabriella,no ha deciso,1,1,16081200000,16102400000,21200000,373,0,0.0,1
Amedeo Cinaglia,il partito ha già scelto il prossimo candidato,1,1,16103200000,16126000000,22800000,374,0,1.0,1
Gabriella,vuoi farlo tu non hai il profilo e lo sai,1,1,16126800000,16147600000,20800000,375,0,0.0,1
Amedeo Cinaglia,non lo so gabriella,1,1,16148400000,16164000000,15600000,376,0,1.0,1
Gabriella,amedeo,1,1,16148400000,16164000000,15600000,377,0,0.0,1
Amedeo Cinaglia,presto ci saranno nuove elezioni voglio che il partito mi sostenga,1,1,16164800000,16196000000,31200000,378,0,1.0,1
Gabriella,l abbiamo sempre fatto,1,1,16196800000,16212800000,16000000,379,0,0.0,1
Amedeo Cinaglia,no,1,1,16196800000,16212800000,16000000,380,0,1.0,1
Amedeo Cinaglia,voi mi avete usato,1,1,16213600000,16224800000,11200000,381,0,1.0,1
Amedeo Cinaglia,vi sono serviti i voti delle periferie vi facevano comodo,1,1,16225600000,16253600000,28000000,382,0,1.0,1
Amedeo Cinaglia,poi invece mi avete sbattuto in una commissione del cazzo,1,1,16254400000,16279600000,25200000,383,1,1.0,1
Gabriella,non ti ricordavo così ambizioso,1,1,16280400000,16300000000,19600000,384,0,0.0,1
Amedeo Cinaglia,non lo sono,1,1,16280400000,16300000000,19600000,385,0,1.0,1
Amedeo Cinaglia,voglio solo portare avanti le mie idee che un tempo erano anche le tue,1,1,16300800000,16331200000,30400000,386,0,1.0,1
Amedeo Cinaglia,dello stronzo lì in fondo non credo,1,1,16332000000,16362800000,30800000,387,1,1.0,1
Gabriella,esattamente cosa vuoi,1,1,16332000000,16362800000,30800000,388,0,0.0,1
Amedeo Cinaglia,voglio essere tra i primi tre della lista,1,1,16377600000,16395200000,17600000,389,0,1.0,1
Amedeo Cinaglia,e se vinciamo l assessorato alle politiche sociali,1,1,16396000000,16423200000,27200000,390,0,1.0,1
Gabriella,non posso gli assessori li sceglie il sindaco è lui che fa la squadra,1,1,16428800000,16465600000,36800000,391,0,0.0,1
Amedeo Cinaglia,da quand è che lo fate scegliere,1,1,16466400000,16482400000,16000000,392,0,1.0,1
Gabriella,oh amedeo,1,1,16483200000,16494400000,11200000,393,0,0.0,1
Amedeo Cinaglia,tu pensi che io non sono all altezza,1,1,16520000000,16538000000,18000000,394,0,1.0,1
Gabriella,vado,1,1,16550000000,16563200000,13200000,395,0,0.0,1
Amedeo Cinaglia,perché,1,1,16550000000,16563200000,13200000,396,0,1.0,1
Gabriella,perché perché la politica quella vera è l arte del possibile,1,1,16569600000,16605600000,36000000,397,0,0.0,1
Gabriella,e tu sei ancora qui che lotti per l impossibile,1,1,16606400000,16629600000,23200000,398,0,0.0,1
Amedeo Cinaglia,un povero coglione con degli ideali eh,1,1,16630400000,16652800000,22400000,399,1,1.0,1
Amedeo Cinaglia,sono un coglione,1,1,16659600000,16671200000,11600000,400,1,1.0,1
Amedeo Cinaglia,sono un coglione gabrie,1,1,16682400000,16695600000,13200000,401,1,1.0,1
Cardinale Cosimo Giunti,theodosiou ormai non ha più orecchie che per la monaschi,1,1,16784000000,16814400000,30400000,402,0,1.0,1
Cardinale Cosimo Giunti,io non ho più potere in commissione,1,1,16837200000,16852400000,15200000,403,0,1.0,1
Samurai Valerio,devi convincere theodosiou a far vendere quei terreni a noi,1,1,16865600000,16896400000,30800000,404,0,1.0,1
Samurai Valerio,dietro sto affare ci sono le famiglie di giù,1,1,16897200000,16915200000,18000000,405,0,1.0,1
Samurai Valerio,con la mafia non si scherza lo capisci o no,1,1,16916000000,16939600000,23600000,406,0,1.0,1
Cardinale Cosimo Giunti,e vorresti farli entrare a roma dalla porta principale,1,1,16945600000,16971200000,25600000,407,0,1.0,1
Samurai Valerio,eminenza hai riciclato i loro soldi per 30 anni,1,1,16980000000,17015600000,35600000,408,0,1.0,1
Samurai Valerio,la monaschi,1,1,17070000000,17084000000,14000000,409,0,1.0,1
Gabriele Marchilli,scusa,1,1,17270400000,17282800000,12400000,410,0,1.0,1
Gabriele Marchilli,scusa tu sei aureliano,1,1,17296400000,17315200000,18800000,411,0,1.0,1
Aureliano Adami,chi cazzo sei,1,1,17325200000,17351200000,26000000,412,1,1.0,1
Gabriele Marchilli,sergio ti ha chiamato,1,1,17325200000,17351200000,26000000,413,0,1.0,1
Aureliano Adami,ti ho chiesto chi cazzo sei,1,1,17356400000,17379200000,22800000,414,1,1.0,1
Gabriele Marchilli,sergio t ha chiamato o no,1,1,17385600000,17403600000,18000000,415,0,1.0,1
Aureliano Adami,che vuoi,1,1,17422800000,17431600000,8800000,416,0,1.0,1
Gabriele Marchilli,mi serve la coca,1,1,17438800000,17451600000,12800000,417,0,1.0,1
Aureliano Adami,ti pare che sto lavorando,1,1,17476000000,17492000000,16000000,418,0,1.0,1
Gabriele Marchilli,no però immagino che,1,1,17496400000,17516400000,20000000,419,0,1.0,1
Aureliano Adami,però un cazzo,1,1,17496400000,17516400000,20000000,420,1,1.0,1
Aureliano Adami,qua se vuoi parlare ti metti i guantoni,1,1,17543600000,17563200000,19600000,421,0,1.0,1
Gabriele Marchilli,stai scherzando,1,1,17571600000,17590400000,18800000,422,0,1.0,1
Aureliano Adami,no,1,1,17571600000,17590400000,18800000,423,0,1.0,1
Aureliano Adami,adria porta un paio di guantoni a sto ragazzo,1,1,17611600000,17643600000,32000000,424,0,1.0,1
Aureliano Adami,dai,1,1,17704400000,17712800000,8400000,425,0,1.0,1
Gabriele Marchilli,piano,1,1,17713600000,17735600000,22000000,426,0,1.0,1
Aureliano Adami,copriti,1,1,17713600000,17735600000,22000000,427,0,1.0,1
Aureliano Adami,copriti,1,1,17736400000,17761600000,25200000,428,0,1.0,1
Aureliano Adami,dai però va bene facciamo così,1,1,17770000000,17791600000,21600000,429,0,1.0,1
Aureliano Adami,facciamo così dai forza,1,1,17792400000,17812000000,19600000,430,0,1.0,1
Aureliano Adami,dai forza,1,1,17817600000,17845200000,27600000,431,0,1.0,1
Aureliano Adami,ma guarda mi ha preso,1,1,17909600000,17923200000,13600000,433,0,1.0,1
Aureliano Adami,mo possiamo parlare,1,1,18040800000,18054800000,14000000,434,0,1.0,1
Sara Monaschi,chi,1,1,18254000000,18262400000,8400000,437,0,0.0,1
Samurai Valerio,mi dispiace di averla interrotta,1,1,18396000000,18414000000,18000000,439,0,1.0,1
Samurai Valerio,ma passavo di qui ed ero curioso di conoscerla,1,1,18418400000,18444000000,25600000,440,0,1.0,1
Sara Monaschi,conoscermi,1,1,18468000000,18478800000,10800000,441,0,0.0,1
Samurai Valerio,beh ho sentito molto parlare di lei,1,1,18486400000,18507200000,20800000,442,0,1.0,1
Samurai Valerio,del fatto che adesso sta in quella commissione del vaticano,1,1,18513600000,18542400000,28800000,443,0,1.0,1
Samurai Valerio,perché non si siede,1,1,18559600000,18571200000,11600000,444,0,1.0,1
Sara Monaschi,senta che cosa vuole da me,1,1,18598400000,18628800000,30400000,445,0,0.0,1
Samurai Valerio,i terreni di ostia,1,1,18598400000,18628800000,30400000,446,0,1.0,1
Samurai Valerio,quei 20 ettari che adesso col nuovo piano regolatore diventeranno edificabili,1,1,18641600000,18679200000,37600000,447,0,1.0,1
Samurai Valerio,e che il vaticano deve solo decidere a chi vendere,1,1,18680000000,18706800000,26800000,448,0,1.0,1
Sara Monaschi,guardi che non sono io a decidere a chi vendere,1,1,18733600000,18755600000,22000000,449,0,0.0,1
Sara Monaschi,io sono solo un revisore dei conti,1,1,18756400000,18775200000,18800000,450,0,0.0,1
Sara Monaschi,mi dispiace ma non posso aiutarla,1,1,18780000000,18809600000,29600000,451,0,0.0,1
Samurai Valerio,dr ssa monaschi,1,1,18780000000,18809600000,29600000,452,0,1.0,1
Samurai Valerio,scommetto che mentre lei rivede i conti del vaticano,1,1,18863200000,18891600000,28400000,453,0,1.0,1
Samurai Valerio,quei terreni finiscono nelle mani della società di suo marito,1,1,18897200000,18932000000,34800000,454,0,1.0,1
Samurai Valerio,roma è una città chiacchierona le voci girano,1,1,18949600000,18982000000,32400000,455,0,1.0,1
Samurai Valerio,vede sapevo dove trovarla,1,1,18993200000,19011600000,18400000,456,0,1.0,1
Samurai Valerio,e so anche dove ritrovarla,1,1,19018800000,19037600000,18800000,457,0,1.0,1
Samurai Valerio,se serve,1,1,19042800000,19051600000,8800000,458,0,1.0,1
Samurai Valerio,ci pensi su,1,1,19082800000,19093600000,10800000,459,0,1.0,1
Samurai Valerio,mi faccia sapere quanto vuole per quei terreni,1,1,19102000000,19126000000,24000000,460,0,1.0,1
Samurai Valerio,posso essere molto generoso,1,1,19131600000,19151200000,19600000,461,0,1.0,1
Tullio Adami,oh livie,1,1,19288800000,19299600000,10800000,462,0,1.0,1
Tullio Adami,che c è mi devi dire qualcosa,1,1,19330400000,19347200000,16800000,463,0,1.0,1
Livia Adami,pa l idea di aureliano di ristrutturare il chiosco di mamma non è male,1,1,19360400000,19396400000,36000000,464,0,0.0,1
Tullio Adami,pure tu con sta storia di tua madre ragazzi vi ho detto di lasciarla perdere,1,1,19397200000,19434400000,37200000,465,0,1.0,1
Livia Adami,guarda che l idea è buona ci si possono fare un sacco di soldi,1,1,19435200000,19468000000,32800000,466,0,0.0,1
Tullio Adami,no,1,1,19479200000,19497600000,18400000,467,0,1.0,1
Livia Adami,perché,1,1,19479200000,19497600000,18400000,468,0,0.0,1
Tullio Adami,ragazzino va,1,1,19509600000,19530000000,20400000,469,0,1.0,1
Tullio Adami,è roba che interessa a samurai,1,1,19643200000,19673200000,30000000,471,0,1.0,1
Livia Adami,samurai,1,1,19643200000,19673200000,30000000,472,0,0.0,1
Livia Adami,che se ne fa samurai,1,1,19678000000,19693600000,15600000,473,0,0.0,1
Tullio Adami,non è solo la spiaggia livie è tutta la zona,1,1,19706400000,19739200000,32800000,474,0,1.0,1
Tullio Adami,dice che le famiglie del sud ci vogliono fare un porto,1,1,19748400000,19776000000,27600000,475,0,1.0,1
Livia Adami,e noi che ci guadagniamo,1,1,19780400000,19794400000,14000000,476,0,0.0,1
Tullio Adami,come che ci guadagniamo,1,1,19795200000,19807200000,12000000,477,0,1.0,1
Tullio Adami,ci siamo noi qua livia,1,1,19815200000,19832400000,17200000,478,0,1.0,1
Tullio Adami,se questi davvero ci fanno il porto la coca entra esce,1,1,19838800000,19871200000,32400000,479,0,1.0,1
Tullio Adami,qualcosa arriva pure a noi no,1,1,19872000000,19885200000,13200000,480,0,1.0,1
Livia Adami,perché non l hai detto ad aureliano,1,1,19948400000,19966400000,18000000,481,0,0.0,1
Tullio Adami,aureliano non è pronto per sapere certe cose,1,1,19996000000,20021600000,25600000,482,0,1.0,1
Livia Adami,a me però le dici,1,1,20027200000,20045600000,18400000,483,0,0.0,1
Tullio Adami,tu non sei come tuo fratello,1,1,20063200000,20082000000,18800000,484,0,1.0,1
Adelaide Anacleti,vedrai che bella figura farai stasera,1,1,20205600000,20236400000,30800000,485,0,0.0,1
Adelaide Anacleti,devi essere contento,1,1,20250000000,20267600000,17600000,486,0,0.0,1
Adelaide Anacleti,abbiamo scelto bene angelica è giusta per te,1,1,20279600000,20311200000,31600000,487,0,0.0,1
Adelaide Anacleti,ti voglio vedere felice alberto,1,1,20322400000,20339200000,16800000,488,0,0.0,1
Adelaide Anacleti,una donna è l unico modo,1,1,20350000000,20364400000,14400000,489,0,0.0,1
Alberto Anacleti,perché chi lo dice,1,1,20365200000,20388000000,22800000,490,0,1.0,1
Adelaide Anacleti,albe,1,1,20365200000,20388000000,22800000,491,0,0.0,1
Adelaide Anacleti,lo dico io,1,1,20416400000,20430000000,13600000,492,0,0.0,1
Adelaide Anacleti,io lo so cosa sei l ho capito,1,1,20459600000,20490000000,30400000,493,0,0.0,1
Alberto Anacleti,e che sono,1,1,20499600000,20510400000,10800000,494,0,1.0,1
Adelaide Anacleti,quello che sei qualsiasi cosa tu sia,1,1,20519200000,20554800000,35600000,495,0,0.0,1
Adelaide Anacleti,non puoi esserlo qui,1,1,20563200000,20578400000,15200000,496,0,0.0,1
Adelaide Anacleti,dentro questa casa e questa famiglia non puoi,1,1,20584000000,20620800000,36800000,497,0,0.0,1
Livia Adami,poca roba,1,1,20767600000,20782800000,15200000,499,0,0.0,1
Aureliano Adami,ha detto di no vero,1,1,20851200000,20866000000,14800000,500,0,1.0,1
Aureliano Adami,perché,1,1,20904000000,20913600000,9600000,501,0,1.0,1
Livia Adami,dice che non è un buon affare,1,1,20934400000,20950400000,16000000,502,0,0.0,1
Aureliano Adami,certo è un idea mia,1,1,20992000000,21008800000,16800000,503,0,1.0,1
Livia Adami,no non è per questo,1,1,21024400000,21037200000,12800000,504,0,0.0,1
Aureliano Adami,e perché allora,1,1,21042800000,21057200000,14400000,505,0,1.0,1
Livia Adami,la storia con gli zingari si deve risolvere,1,1,21068000000,21089200000,21200000,506,0,0.0,1
Livia Adami,è importante,1,1,21134000000,21146800000,12800000,507,0,0.0,1
Aureliano Adami,però a me non me ne frega un cazzo,1,1,21184000000,21199200000,15200000,508,1,1.0,1
Livia Adami,non lo vuoi fare perché te l ha chiesto papà,1,1,21218000000,21240000000,22000000,509,0,0.0,1
Livia Adami,fallo per me,1,1,21244800000,21254800000,10000000,510,0,0.0,1
Livia Adami,fallo perché te lo chiedo io,1,1,21277200000,21296000000,18800000,511,0,0.0,1
Livia Adami,aurelia,1,1,21309600000,21318800000,9200000,512,0,0.0,1
Livia Adami,oh,1,1,21356800000,21365600000,8800000,513,0,0.0,1
Livia Adami,mi rispondi,1,1,21395600000,21406800000,11200000,514,0,0.0,1
Gabriele Marchilli,sì,1,1,21862400000,21885200000,22800000,519,0,1.0,1
Gabriele Marchilli,manca la tesi,1,1,21891600000,21911600000,20000000,520,0,1.0,1
Gabriele Marchilli,boh mo vediamo,1,1,21912400000,21928800000,16400000,522,0,1.0,1
Franco Marchilli,il concorso in polizia no,1,1,21929600000,21963600000,34000000,524,0,1.0,1
Franco Marchilli,non il poliziotto come me e te,1,1,21991200000,22006400000,15200000,527,0,1.0,1
Franco Marchilli,farà il funzionario,1,1,22007200000,22029200000,22000000,529,0,1.0,1
Franco Marchilli,sì,1,1,22030000000,22042400000,12400000,531,0,1.0,1
Gabriele Marchilli,scusate devo andare ciao gianni grazie,1,1,22043200000,22067600000,24400000,532,0,1.0,1
Gabriele Marchilli,grazie,1,1,22068400000,22086000000,17600000,534,0,1.0,1
Vincenzo Sale,spadino,1,1,22351600000,22360400000,8800000,539,0,1.0,1
Manfredi Anacleti,sta arrivando spadino,1,1,22361200000,22377600000,16400000,540,0,1.0,1
Vincenzo Sale,andiamo,1,1,22380800000,22389200000,8400000,541,0,1.0,1
Alberto Anacleti,oh,1,1,22536400000,22545600000,9200000,543,0,1.0,1
Alberto Anacleti,dammene un altro,1,1,22551600000,22562400000,10800000,544,0,1.0,1
Alberto Anacleti,ti ho detto dammene un altro,1,1,22607200000,22627200000,20000000,546,0,1.0,1
Alberto Anacleti,dai canta,1,1,24188400000,24212800000,24400000,551,0,1.0,1
Alberto Anacleti,dai,1,1,24188400000,24212800000,24400000,552,0,1.0,1
Alberto Anacleti,canta,1,1,24213600000,24225200000,11600000,553,0,1.0,1
Alberto Anacleti,eh,1,1,24368000000,24390000000,22000000,556,0,1.0,1
Contessa Sveva Della Rocca Croce,mi raccomando col parcheggio non facciamo il solito casino,1,1,25388000000,25414000000,26000000,580,0,0.0,1
Contessa Sveva Della Rocca Croce,sono contenta che siate venuti nonostante il poco preavviso,1,1,25431200000,25464400000,33200000,582,0,0.0,1
Contessa Sveva Della Rocca Croce,ma chi poteva immaginare le dimissioni del sindaco proprio oggi,1,1,25465200000,25496800000,31600000,583,0,0.0,1
Sandro Monaschi,contessa finalmente la rivedo,1,1,25497600000,25537600000,40000000,584,0,1.0,1
Contessa Sveva Della Rocca Croce,sandro carissimo,1,1,25497600000,25537600000,40000000,585,0,0.0,1
Contessa Sveva Della Rocca Croce,tu devi essere sara,1,1,25542800000,25566800000,24000000,586,0,0.0,1
Sara Monaschi,buonasera,1,1,25542800000,25566800000,24000000,587,0,0.0,1
