character,script_line,episode,begin,end,duration,episode_index,bad_words,is_male
Contessa Sveva Della Rocca Croce,tutta roma parla di te,1,25567600000,25584800000,17200000,588,0,0
Contessa Sveva Della Rocca Croce,una donna in vaticano fa sempre notizia,1,25592400000,25614400000,22000000,589,0,0
Contessa Sveva Della Rocca Croce,te la rubo un attimo permetti,1,25626800000,25653200000,26400000,590,0,0
Contessa Sveva Della Rocca Croce,sandro è un bravo ragazzo un po troppo formale,1,25683600000,25716400000,32800000,592,0,0
Contessa Sveva Della Rocca Croce,ma tra i gesuiti e la madre,1,25717200000,25737600000,20400000,593,0,0
Contessa Sveva Della Rocca Croce,guardali i ricchi di roma tutti costruttori palazzinari,1,25746800000,25789200000,42400000,594,0,0
Sara Monaschi,buonasera,1,25797600000,25816000000,18400000,595,0,0
Contessa Sveva Della Rocca Croce,buonasera avvocato,1,25820400000,25843600000,23200000,597,0,0
Contessa Sveva Della Rocca Croce,il sindaco si è dimesso e loro sono lì a disquisire sul futuro della città,1,25848800000,25894800000,46000000,599,0,0
Contessa Sveva Della Rocca Croce,un branco di lupi attorno a un osso,1,25900400000,25922400000,22000000,600,0,0
Contessa Sveva Della Rocca Croce,non dev essere facile per una donna stare in una commissione del genere,1,25946000000,25985600000,39600000,601,0,0
Contessa Sveva Della Rocca Croce,dove si decide sulle vendite e sui soldi del vaticano,1,25992000000,26022400000,30400000,602,0,0
Sara Monaschi,io sono solo un revisore dei conti non ho un ruolo decisionale,1,26023200000,26053600000,30400000,603,0,0
Contessa Sveva Della Rocca Croce,a una persona intelligente come te basta ascoltare,1,26054400000,26082800000,28400000,604,0,0
Contessa Sveva Della Rocca Croce,lo sa bene tuo marito che senza di te non saprebbe come muoversi,1,26087200000,26131200000,44000000,605,0,0
Contessa Sveva Della Rocca Croce,lo sanno benissimo anche gli investitori che stanno dietro la vostra società,1,26132000000,26170400000,38400000,606,0,0
Contessa Sveva Della Rocca Croce,soprattutto in questa situazione,1,26171200000,26192800000,21600000,607,0,0
Sara Monaschi,quale situazione,1,26198400000,26210000000,11600000,608,0,0
Contessa Sveva Della Rocca Croce,i terreni di ostia,1,26210800000,26228000000,17200000,609,0,0
Contessa Sveva Della Rocca Croce,prima li volevano tutti,1,26234800000,26253600000,18800000,610,0,0
Contessa Sveva Della Rocca Croce,adesso c è una persona che li pretende una persona che fa paura a tutta roma,1,26254400000,26294400000,40000000,611,0,0
Contessa Sveva Della Rocca Croce,per quello che può fare e soprattutto per quello che può dire,1,26300000000,26334800000,34800000,612,0,0
Sara Monaschi,credo di averla incontrata oggi,1,26348800000,26390000000,41200000,613,0,0
Contessa Sveva Della Rocca Croce,lo immaginavo,1,26348800000,26390000000,41200000,614,0,0
Contessa Sveva Della Rocca Croce,stai trattando con la persona che a roma ha sempre deciso tutto,1,26406000000,26444800000,38800000,615,0,0
Contessa Sveva Della Rocca Croce,sta a te scegliere se passare la mano,1,26469600000,26495200000,25600000,616,0,0
Contessa Sveva Della Rocca Croce,oppure rischiare,1,26501600000,26517200000,15600000,617,0,0
Samurai Valerio,e tuo padre,1,26789200000,26798000000,8800000,619,0,1
Samurai Valerio,niente devo solo accelerare i tempi,1,26873200000,26898800000,25600000,622,0,1
Samurai Valerio,è solo questione di tempo,1,26932800000,26950400000,17600000,624,0,1
Samurai Valerio,questo affare l ho creato io,1,27001600000,27018400000,16800000,626,0,1
Samurai Valerio,e so come gestire roma e i suoi tempi,1,27024000000,27047200000,23200000,627,0,1
Samurai Valerio,tuo padre conosce gli uomini,1,27243200000,27260800000,17600000,633,0,1
Amedeo Cinaglia,sì,1,27724800000,27734800000,10000000,637,0,1
Amedeo Cinaglia,come mai,1,27780000000,27789200000,9200000,640,0,1
Amedeo Cinaglia,che c entra la preside,1,27935600000,27946400000,10800000,646,0,1
Amedeo Cinaglia,infatti io lo so certo sì,1,28061600000,28088400000,26800000,650,0,1
Amedeo Cinaglia,certo,1,28252800000,28262800000,10000000,653,0,1
Amedeo Cinaglia,ora vengo,1,28401600000,28416400000,14800000,656,0,1
Aureliano Adami,quel coglione non viene,1,29456000000,29472800000,16800000,660,1,1
Aureliano Adami,tie,1,29894400000,29903200000,8800000,664,0,1
Aureliano Adami,ti ho fatto un favore,1,30030000000,30047600000,17600000,665,0,1
Aureliano Adami,con questo coso sul naso non senti sta puzza di merda che ti porti dietro,1,30076400000,30117200000,40800000,666,1,1
Gabriele Marchilli,cazzo,1,30398400000,30408400000,10000000,672,1,1
Gabriele Marchilli,buonasera,1,30464000000,30480400000,16400000,673,0,1
Gabriele Marchilli,c è una stanza giù per cambiarvi,1,30481200000,30498000000,16800000,675,0,1
Gabriele Marchilli,sergio quello stronzo dell amico tuo non si è presentato e non mi risponde,1,30626800000,30664000000,37200000,677,1,1
Gabriele Marchilli,non posso aspettare perché la gente sta arrivando,1,30672800000,30698400000,25600000,678,0,1
Gabriele Marchilli,trovami una soluzione,1,30711200000,30725200000,14000000,679,0,1
Aureliano Adami,vieni qua pezzo di merda,1,31237200000,31248800000,11600000,692,1,1
Aureliano Adami,dai,1,32146400000,32155200000,8800000,700,0,1
Aureliano Adami,cazzo,1,32337200000,32348800000,11600000,702,1,1
Manfredi Anacleti,bisogna che impari a stare al mondo,1,32647200000,32667600000,20400000,703,0,1
Manfredi Anacleti,ti sei messo a fare il piripicchio,1,32668400000,32688000000,19600000,704,0,1
Manfredi Anacleti,buffone,1,32688800000,32701600000,12800000,705,0,1
Alberto Anacleti,non ho un cazzo da imparare da te,1,32710000000,32730800000,20800000,706,1,1
Manfredi Anacleti,mi hai fatto fare una figura di merda,1,32731600000,32752400000,20800000,707,1,1
Manfredi Anacleti,ti sei presentato ubriaco la sera della festa,1,32753200000,32780400000,27200000,708,0,1
Manfredi Anacleti,hai capito che vuol dire sto matrimonio per la famiglia nostra,1,32781200000,32811200000,30000000,709,0,1
Alberto Anacleti,per noi per te,1,32812000000,32823600000,11600000,710,0,1
Manfredi Anacleti,intanto c è da andare a una villa a ritirare i soldi di una consegna,1,32841600000,32876000000,34400000,711,0,1
Manfredi Anacleti,devi muovere il culo hai capito o no,1,32876800000,32894000000,17200000,712,1,1
Manfredi Anacleti,almeno capisci che non puoi fare sempre come cazzo ti pare,1,32894800000,32920000000,25200000,713,1,1
Alberto Anacleti,meno male avevo voglia di lavorare dopo sta rottura di coglioni,1,32920800000,32948800000,28000000,714,1,1
Aureliano Adami,stai zitto,1,33068000000,33077600000,9600000,716,0,1
Aureliano Adami,ho detto di stare zitto o ti butto sotto la macchina,1,33106400000,33145600000,39200000,717,0,1
Gabriele Marchilli,guarda che ci stanno tutti,1,33386800000,33402800000,16000000,719,0,1
Alberto Anacleti,sì ma io li conto sai com è,1,33403600000,33422400000,18800000,720,0,1
Aureliano Adami,che ci fa qua sta merda,1,33516000000,33535200000,19200000,721,1,1
Gabriele Marchilli,ti ho chiamato tre volte anzi mi stavi per far fare,1,33540000000,33564000000,24000000,722,0,1
Aureliano Adami,che stavo per farti fare pezzo di merda,1,33564800000,33582800000,18000000,723,1,1
Aureliano Adami,mettiti qui e non ti muovere o ti sfondo hai capito,1,33583600000,33610000000,26400000,724,0,1
Aureliano Adami,avete rotto il cazzo te ne devi andare da qua zingaro di merda,1,33618400000,33644800000,26400000,725,1,1
Alberto Anacleti,oddio scusa non t hanno detto che io vado dove cazzo mi pare,1,33645600000,33676800000,31200000,726,1,1
Aureliano Adami,chi cazzo è questo,1,33722000000,33738000000,16000000,729,1,1
Gabriele Marchilli,oh,1,33738800000,33748400000,9600000,730,0,1
Alberto Anacleti,quanto cazzo ha pippato,1,33749200000,33766000000,16800000,731,1,1
Aureliano Adami,è la roba di merda che vendete voi,1,33766800000,33791600000,24800000,732,1,1
Gabriele Marchilli,respira,1,33766800000,33791600000,24800000,733,0,1
Gabriele Marchilli,mi date una mano a tirarlo su,1,33792400000,33826000000,33600000,734,0,1
Alberto Anacleti,no lo devi lasciare giù,1,33792400000,33826000000,33600000,735,0,1
Alberto Anacleti,stai buono,1,33826800000,33841600000,14800000,736,0,1
Gabriele Marchilli,come cazzo faccio mo,1,33842400000,33856000000,13600000,737,1,1
Aureliano Adami,ti conviene chiamare un ambulanza questo mo stira,1,33876800000,33904000000,27200000,738,0,1
Gabriele Marchilli,cazzo,1,33904800000,33928800000,24000000,739,1,1
Alberto Anacleti,aspetta che gli passa mo gli passa,1,33904800000,33928800000,24000000,740,0,1
Aureliano Adami,perché non chiami l ambulanza chi cazzo è questo,1,33935600000,33960000000,24400000,741,1,1
Gabriele Marchilli,è un prete cazzo non la posso chiamare l ambulanza,1,33965200000,33996000000,30800000,742,1,1
Alberto Anacleti,questo è un prete,1,33996800000,34009600000,12800000,743,0,1
Alberto Anacleti,eh,1,34015200000,34024000000,8800000,744,0,1
Alberto Anacleti,amico mio questo è un prete,1,34030000000,34048800000,18800000,745,0,1
Alberto Anacleti,quanto è grosso sto prete più è grosso più soldi sono,1,34049600000,34077200000,27600000,746,0,1
Gabriele Marchilli,che soldi,1,34078000000,34095200000,17200000,747,0,1
Alberto Anacleti,pippa tromba e sturba,1,34078000000,34095200000,17200000,748,1,1
Alberto Anacleti,più è grosso e più paga per non farlo sapere in giro,1,34096000000,34118400000,22400000,749,0,1
Gabriele Marchilli,sono gabriele,1,34119200000,34139200000,20000000,750,0,1
Alberto Anacleti,mo chi cazzo sta a chiamare,1,34119200000,34139200000,20000000,751,1,1
Aureliano Adami,che cazzo ne so,1,34140000000,34152000000,12000000,752,1,1
Gabriele Marchilli,senti è successo un casino il prete ha collassato,1,34157600000,34189200000,31600000,753,0,1
Gabriele Marchilli,io non ho fatto niente,1,34217200000,34229600000,12400000,754,0,1
Aureliano Adami,stavi spiando,1,34243600000,34272800000,29200000,755,0,1
Aureliano Adami,che hai là,1,34273600000,34282800000,9200000,757,0,1
Gabriele Marchilli,è colpa mia se quello ha collassato,1,34351600000,34372400000,20800000,760,0,1
Aureliano Adami,facevi un filmino,1,34391200000,34401600000,10400000,761,0,1
Aureliano Adami,gli volevi chiedere la stecca zoccola,1,34444000000,34464400000,20400000,763,1,1
Aureliano Adami,non ti muovere,1,34511600000,34520400000,8800000,764,0,1
Alberto Anacleti,stasera ti togliamo tutto,1,34542400000,34559200000,16800000,766,0,1
Aureliano Adami,si stava divertendo il prete,1,34569200000,34619200000,50000000,767,0,1
Alberto Anacleti,vedi che robetta ti dai da fare,1,34569200000,34619200000,50000000,768,0,1
Gabriele Marchilli,stanno venendo a prenderlo,1,34620000000,34650800000,30800000,769,0,1
Aureliano Adami,così mi fai sapere dove lo portano,1,34620000000,34650800000,30800000,770,0,1
Alberto Anacleti,ragazzi c è un problema,1,34656400000,34674400000,18000000,771,0,1
Alberto Anacleti,l idea è mia il prete me lo prendo io,1,34685200000,34725200000,40000000,772,0,1
Aureliano Adami,il telefono ce l ho io come facciamo,1,34685200000,34725200000,40000000,773,0,1
Alberto Anacleti,il prete me lo prendo io,1,34745600000,34756800000,11200000,774,0,1
Gabriele Marchilli,siete matti,1,34762400000,34776000000,13600000,775,0,1
Aureliano Adami,zitto,1,34762400000,34776000000,13600000,776,0,1
Gabriele Marchilli,volete ricattare il prete,1,34776800000,34792800000,16000000,777,0,1
Aureliano Adami,zitto,1,34776800000,34792800000,16000000,778,0,1
Aureliano Adami,non sbagliare con me io ti faccio male,1,34807600000,34825600000,18000000,779,0,1
Alberto Anacleti,te lo rispiego il prete è roba mia,1,34826400000,34852400000,26000000,780,0,1
Alberto Anacleti,se vuoi ti do una percentuale il 5,1,34853200000,34871200000,18000000,781,0,1
Aureliano Adami,il 5 dallo a quel parassita di tuo fratello,1,34872000000,34894400000,22400000,782,0,1
Aureliano Adami,che la famiglia tua non è buona neanche per pulirci il culo,1,34895200000,34918800000,23600000,783,1,1
Aureliano Adami,a chi a voi i cravattari di ostia,1,34919600000,34934400000,14800000,784,0,1
Alberto Anacleti,ma vattene affanculo,1,34935200000,34961600000,26400000,785,1,1
Aureliano Adami,vieni qua pezzo di merda,1,34935200000,34961600000,26400000,786,1,1
Gabriele Marchilli,voglio un terzo dei soldi,1,34996000000,35012400000,16400000,787,0,1
Aureliano Adami,con te finisco dopo tu che hai detto,1,35061200000,35105200000,44000000,788,0,1
Gabriele Marchilli,ricattiamo il prete ma voglio un terzo,1,35061200000,35105200000,44000000,789,0,1
Gabriele Marchilli,io vi posso far sapere chi è quanto è grosso,1,35106000000,35137200000,31200000,790,0,1
Gabriele Marchilli,però dividiamo in tre,1,35138000000,35151200000,13200000,791,0,1
Gabriele Marchilli,allora,1,35174400000,35187200000,12800000,792,0,1
Aureliano Adami,allora un cazzo mo s è messo a parlare pure questo,1,35188000000,35220000000,32000000,793,1,1
Gabriele Marchilli,lo stanno venendo a prendere è meglio che ti sbrighi a decidere,1,35220800000,35249200000,28400000,794,0,1
Alberto Anacleti,ma è grosso davvero,1,35259200000,35271200000,12000000,795,0,1
Alberto Anacleti,da dividerlo in tre,1,35276000000,35288400000,12400000,796,0,1
Gabriele Marchilli,è grosso,1,35289200000,35314000000,24800000,797,0,1
Aureliano Adami,non me ne frega un cazzo,1,35289200000,35314000000,24800000,798,1,1
Alberto Anacleti,perché,1,35314800000,35337600000,22800000,799,0,1
Aureliano Adami,non faccio impicci con voi due,1,35314800000,35337600000,22800000,800,0,1
Alberto Anacleti,pensaci un attimo ci spartiamo una fetta per uno,1,35338400000,35363600000,25200000,801,0,1
Alberto Anacleti,poi da domani ognuno per i cazzi suoi,1,35370000000,35389200000,19200000,802,1,1
Alberto Anacleti,allora,1,35464400000,35476400000,12000000,803,0,1
Alberto Anacleti,ci stai,1,35506000000,35517600000,11600000,804,0,1
Aureliano Adami,zitto non ti muovere che ti sparo in faccia,2,803600000,826400000,22800000,9,0,1
Aureliano Adami,dai di corsa,2,1291999999,1305200000,13200001,10,0,1
Samurai Valerio,la suburra,2,1621600000,1633600000,12000000,11,0,1
Samurai Valerio,sto posto non cambia da 2000 anni,2,1650800000,1671200000,20400000,12,0,1
Samurai Valerio,patrizi e plebei politici e criminali,2,1682800000,1717200000,34400000,13,0,1
Samurai Valerio,mignotte e preti,2,1718000000,1732800000,14800000,14,1,1
Samurai Valerio,roma,2,1743200000,1754800000,11600000,15,0,1
Amedeo Cinaglia,ora però ci abitano i ricchi,2,1823200000,1854000000,30800000,16,0,1
Samurai Valerio,ha fatto bene a chiamarmi,2,1823200000,1854000000,30800000,17,0,1
Samurai Valerio,perché voglio aiutarla a trovare il suo spazio in questo mondo,2,1854800000,1886000000,31200000,18,0,1
Amedeo Cinaglia,senta cosa vuole da me,2,1897600000,1911200000,13600000,19,0,1
Samurai Valerio,la pratica per unificare i terreni di ostia,2,1924000000,1946400000,22400000,20,0,1
Samurai Valerio,voglio che venga approvata prima che le dimissioni del sindaco siano effettive,2,1956000000,1994800000,38800000,21,0,1
Amedeo Cinaglia,i terreni di ostia hanno proprietari diversi,2,2015200000,2035200000,20000000,22,0,1
Amedeo Cinaglia,la chiesa ha il pezzo più grosso ma chi le dice che voglia unirli,2,2036000000,2062800000,26800000,23,0,1
Amedeo Cinaglia,comunque per l approvazione definitiva serve la firma del dirigente,2,2070800000,2106400000,35600000,24,0,1
Samurai Valerio,finucci non è un problema,2,2107200000,2123600000,16400000,25,0,1
Samurai Valerio,preti criminali e dirigenti comunali,2,2129200000,2154000000,24800000,26,0,1
Samurai Valerio,le carte sono già truccate sa chi manca,2,2159600000,2186400000,26800000,27,0,1
Samurai Valerio,lei,2,2190800000,2199200000,8400000,28,0,1
Samurai Valerio,cosa vuole,2,2248400000,2258800000,10400000,29,0,1
Samurai Valerio,è venuto qui senza sapere cosa chiedere,2,2302800000,2324800000,22000000,30,0,1
Samurai Valerio,allora proprio non mi sbagliavo,2,2325600000,2353200000,27600000,31,0,1
Amedeo Cinaglia,che cazzo vuol dire,2,2325600000,2353200000,27600000,32,1,1
Samurai Valerio,lei è come un bambino che vuole essere apprezzato,2,2354000000,2380000000,26000000,33,0,1
Samurai Valerio,ma scopre che il mondo dei grandi ha altre regole altri interessi,2,2380800000,2410800000,30000000,34,0,1
Samurai Valerio,per questo è qua per capire come funziona,2,2411600000,2435200000,23600000,35,0,1
Samurai Valerio,non è così,2,2462800000,2471200000,8400000,36,0,1
Alberto Anacleti,statti zitto,2,2652400000,2667600000,15200000,37,0,1
Alberto Anacleti,mo ti faccio vedere un bel filmetto tie,2,2673200000,2701200000,28000000,38,0,1
Alberto Anacleti,eh,2,2709200000,2717600000,8400000,39,0,1
Alberto Anacleti,ti dai da fare eh,2,2736800000,2754000000,17200000,41,0,1
Alberto Anacleti,oh pensa che succede se sta cosa va in giro,2,2754800000,2791600000,36800000,42,0,1
Alberto Anacleti,pensa che succede,2,2803200000,2816400000,13200000,43,0,1
Alberto Anacleti,infatti fai bene a dire di no,2,2821200000,2845600000,24400000,44,0,1
Alberto Anacleti,comunque basta che mi dai un sacco di soldi,2,2852800000,2883600000,30800000,45,0,1
Alberto Anacleti,e io ti prometto che questa cosa non la vede nessuno,2,2890400000,2922800000,32400000,46,0,1
Alberto Anacleti,mo puoi parlare,2,2936000000,2946800000,10800000,47,0,1
Alberto Anacleti,ma con 300 000 stai tranquillo,2,2991600000,3014800000,23200000,49,0,1
Alberto Anacleti,non serve che dici altro,2,3028000000,3042400000,14400000,51,0,1
Alberto Anacleti,me li devi dare oggi alle 16 00,2,3050400000,3071200000,20800000,52,0,1
Livia Adami,no,2,3235200000,3252800000,17600000,56,0,0
Livia Adami,scusa dicevi nella zona nord,2,3263200000,3290800000,27600000,57,0,0
Aureliano Adami,abbiamo chi,2,3342000000,3355200000,13200000,59,0,1
Aureliano Adami,è roba di famiglia quirino tu devi fare i conti e basta,2,3425200000,3451200000,26000000,61,0,1
